	movie_id	user_id	sentiment	review
1550	327	473	1	je suis forcé d'avouer que cette série se laisse regarder , l'une des rares fictions d'ados qui ne tombe pas dans les clichés habituels , les sujets de prépubères même si l'univers reste assez proche : l'amour , l'équipe du lycée , les pom-pom girls . le fond est déjà vu , la forme un peu moins . une série loin d'être indispensable mais qui permet de se vider le cerveau , de se détendre , sans avoir à être consterné par un niveau pathétique qui ne fait son apparition qu'en la présence du personnage de `` micro '' et des répliques naïves de lucas scott . paul johansson est beau , son personnage est une ordure qui fait vivre l'intérêt de la série .
1551	122	167	1	etant fan de séries `` fantastiques '' , je trouve que la série buffy contre les vampires bouscule les lois du genre et met en valeur les femmes en général . c'est une série aussi avec beaucoup d'humour pour équilibrer la vie mouvementée de notre tueuse de vampires ! ! les relations entre les personnages évoluent et sont surprenantes , surtout dans la saison 6. la dernière saison est excellente et je pense qu'une 8ème saison aurait fait plaisir à de nombreux fans ... de toute façon , c'est une série qui reste dans nos mémoires et dont on parle comme modèle ! !
1552	327	80	1	aaaaaaaaaaaah , que dire ? c'est la série parfaite pour buller ... c'est vrai que les pseudos `` ados '' réagissent comme des gens de 30 ans , d'ailleurs ils ont l'air d'avoir 30 ans . c'est vrai que des fois on se dit `` est-ce que ca arrive vraiment dans la vraie réalité de la vraie vie ? '' ( la réponse étant `` non '' ou alors vous devriez écrire un livre sur votre vie ^^ ) mais franchement je trouve ça assez irrésistible , je sais pas pourquoi ... petit plaisir coupable : s a noter que la version originale est meilleure selon moi , d'ailleurs , quand on a commencé à le regarder en vo , on a l'impression que les voix françaises sonnent trop faux , c'est assez bizarre ^^ . je truve la version américaine souvent plus `` percutante '' , moins `` gnangnan '' , donc si vous avez l '' occasion , ne vous en privez pas !
1553	222	130	1	certains critiquent l'idéologie de dexter , la jugeant tendancieuse et très américaine . etrangement je pense que c'est l'exact contraire . la série a quelque chose de très européen , tourne autour de ses personnage et ne cherche pas à livrer un message . juste l'histoire dérangeante certe d'un homme sans sentiments , avec sa propre vision du monde , vivant dans un monde qui ne peut pas le comprendre . pour dexter , c'est un horrible sentiment de claustrophobie que de vivre dans ce monde . personnages attachants , mise en scène et photographie remarquables , musique géniale , une série sur deux méchants , et on aime les méchants .
1554	11	107	0	bon je n'allais quand même pas mettre 4 étoiles je ne pousserai pas le bouchon aussi loin mais vraiment 7 à la maison est une série geniale ... .. à condition qu'on accepte de la voir au 40ème degré ! à condition également qu'on arrive à surmonter la nausée inévitable des premières fois où on la regarde ! j'ai longtemps vu 7 à la maison comme une série horrible , je ne pouvais que me demander si elle n'était pas produite par le gouvernement bush , en effet impossible de voir plus manichéen , moralisateur et pro-religion ! attention mary a bu une bière elle va devenir alcoolique , attention simon a fait un suçon à sa copine il faut leur imposer un chaperon ... c'est comme ça à chaque épisode et croyez moi une fois que vous êtes arrivés à dépasser l'aterrement ça en devient vraiment risible . enfin pas si risible que ça bien sûr quand on pense au fait que des millions d'américains regardent et encouragent cette série qui essaye de nous imposer cette vision de la parfaite famille américaine , de nous imposer une religion dans un état théoriquement laïque , de nous imposer cette hégémonie de la wasp franchement inquiétante ... en gros personnellement je suis arrivé à me mettre très très trèèès loin de l'esprit de cette série et à la regarder avec hilarité , après si ce n'est pas votre cas je ne vous blame pas car rappellons-le cette série est tout simplement une daube magistrale et de la propagane pure et simple .
1555	546	61	1	un dejante surdoue ! voila les qualificatifs qui irait parfaitement a adrien monk , avec ses tics nerveux il peut nous amuser comme nous emouvoir ! monk est une bonne serie servie par de bons acteurs ! **** jade93
1556	650	281	1	prison break est une merveille , une perle , un bijou d'une valeure inestimable . ce n'est pas évident de faire durer l'intrigue donc c'est normal qu'il y ait de multiples rebondissements , après ceux qui s'en plaignent retournez donc voir plus belle la vie et ne parasitez pas cette rubrique critique .
1557	114	8	0	cette série est vraiment sans interêt ... les acteurs sont plats , les objets peu inventifs , et les dialogues ( ouai enfin les débilités qui sortent de leur bouche quoi ) ne font même pas sourire.la déception est donc grande pour une série censée remplacer kaamelott .
1558	487	1194	0	mais pourquoi cette série a tant de succès ? ! les personnages ne sont pas originaux , le scénario n'est pas super super , et presque tout est prévisible ! alors je me demande bien ce qui a pu séduire les téléspectateurs . est-ce juste parce qu'il y a josh holloway , ou dominic monaghan , ou bien matthew fox ?
1559	489	9	0	quelle nullité ! ! ! ! louis la brocante : il est brocanteur comme moi je suis mort . comme souvent dans les téléfilms navrants de france télévision , le personnage joue le rôle d'assistante sociale et résout les problèmes de plein de gens qui ne savent pas s'en sortir tous seuls . le monde de la brocante est juste un prétexte à montrer quelques objets anciens et à démarrer une intrigue qui part toujours en vrille . cette accumulation de fresque sociale ennuyeuse et pas crédible file la nausée . de plus , les rares tentatives d'humour tombe à plat tant c'est mal joué par des acteurs qui font semblant de se croire les bons samaritains ( en particulier victor lanoux insupportable dans le rôle titre ) . une série à oublier vite fait , seuls les vieux qui sont nostalgiques de la france profonde pourront se distraire devant cette abominable série .
1560	361	71	0	quand je pense qu'a lepoque ou ca passait , j'etais abonné a canal+ ... j'ai donc contribué a la production de cette mer.. j'ai encore du mal a m'en remettre ... s'il n'y avais pas les rires ajoutés , je ne comprendrais pas ou il faudrais rire ! ! & meme avec les rires ajoutés , je ne comprends pas sur quoi rire ! ! !
1561	633	306	0	series est trop nul.jamais vu sa.c'est trop tro nuuuuuuuuuuuuuuuuuuuuuuuuul
1562	401	26	0	je n'accroche pas du tout avec cette série , on se demande si il y a une hisoire , les personnages sont ennuyeux et les acteurs sont mauvais ... ! ! ! je me demande pourquoi cette série connaissait-elle un succès en allemagne ? ? ?
1563	216	275	0	une série d'une nulité pas possible des acteurs ridicules , des doublages très nuls , des histoires ridicules , en clair ne regarder pas .
1564	487	149	1	après une saison 2 ratée ( marre des bunkers et de ce putain de bouton ... ) la série retrouve enfin de la qualité de la première saison . l'arrivée de nouveaux personnages relance l'intrigue .
1565	214	965	0	en lisant les autres critiques je constate que pratiquement toutes les personnes qui ont donné une mauvaise note à cette série ne ce sont même pas donné la peine de la voir dans sa globalité , ce que je trouve très décevant ! je pense que lorsque l'on juge et critique , il faut d'abord commencer par s'intéresser à ce que l'on est en train de regarder . cela dit je peux tout à fait comprendre pourquoi certains ont décroché dès la fin des deux premiers épisodes . l'idée de départ était plutôt bonne : un meurtre à wisteria lane , la personne décédée n'est autre que la narratrice qui habitait dans le même quartier que ses 4 autres amies qui décident de mener leur enquête sur cette disparition tragique . ajoutez à cela des histoires d'amour , des tromperies et un semblant d'atmosphère mystérieuse lorsque les héroïnes font des découvertes . non très franchement la seule motivation que l'on peut avoir à regarder cette série c'est de voir les actrices ( de talent ) jouer . mais le scénario n'a vraiment rien d'extraordinaire je dois l'avouer et c'est d'ailleurs ce qui fausse la série ! c'est donc une seule étoile pour ma part ...
1566	524	2	1	enfin une super série française dont on ne se lasse pas au bout du 2eme épisode ! un grand bravo au ( x ) réalisateur ( s ) qui ont eu le courage de mettre autant d'acteurs dans la même série en essayant de `` parler '' de tous . deux petits `` hics '' : 1- des acteurs ( comme anthony martin ) ne reviennent pas assez =s 2- il y a trop de temps en deux épisode ( ex : épisode 3 : 29 mars ... épisode 1 : dans longtemps = ( ) voilà ! sinon j'adore la série et je languis la suite !
1567	570	30	1	je trouve que cette série est vraiment super ! les personnages sont très attachants , je trouve qu'olivia est très bien avec les victimes , elle sait trouver les mots etc ... les histoires sont bien recherchées . voilà , j'adore quoi .
1568	157	280	0	quelle nullité ! l'histoire est tout simplement pourrie , effets spéciaux pourris ( ah oui , j'y tiens aux effets spéciaux ! ) , personnages pourris ... et j'en passe et des meilleurs . dès le début , c'est nul : les gentilles petites sorcières avec leurs pouvoirs débiles affrontent des démons pour lutter contre le mal . mon dieu ! 8 saisons pour ça ! certains samedis , lorsqu'il n'y avait rien d'autre , j'ai regardé 2 ou 3 épisodes . la source est pitoyable , léo qui foudroie son adversaire me fait rire encore . d'ailleurs , léo , comme c'est un ange ( je crois ) comment se fait-il qu'il ait un garçon alors que les anges ne sont pas censés avoir de sexe ? bref , vous m'avez compris , c'est nul ! rien à voir avec smallville , qui est de très loin ma série préférée , et où kal-el ( superman ) a au moins une faiblesse et de bien meilleurs pouvoirs que ces trois sorcières .
1569	650	954	1	une très très bonne série ! ! bon scénario , bons acteurs , très bonne idée de série avec de l'originalité ! ! ca change des série d'aujourd'hui ! ! je n'ai pas mis 4 étoiles car dès fois je décroche un peu mais bon vu le superbe début de la saison 3 je me dit que cette série est vraiment super ! ! je vous la conseille grandement ! ! !
1570	179	15	0	comment est-ce possible ? ? comment peut-on en arriver la ? ? ahh ... les productions allemande m'etonnerons toujours ! ! ! remarquons tout de meme qu'ils ont reussi a faire pire ... ... `` le destin de lisa '' ! ! ! ! ! ! héééééé oui ! ! !
1571	5	88	1	cette série est géniale je me suis acheté toutes les saisons en dvd personnellement c'est la stimulation de l'adrénaline qui me plait
1572	650	890	1	une des rares séries qui vous scotche littéralement à votre canapé . l'histoire est pour le moins originale et pleine de rebondissements . le rythme est terriblement soutenu et je dois dire que ces dernières années , seule la série 24 m'avait autant captivée . bref , à voir absolument .
1573	372	355	1	cette série me fait toujours passer un grand moment de plaisir , j'adhère vraiment à l'esprit de la série . la série est certes parsemé de quelques défauts mais je la trouve tellement bien ficelé et attrayante que je les oublie vite .
1574	689	106	0	pfff quand on a vu l'original ( les experts ) , on a quand même du mal : intrigues plates et si prévisibles , personnages sans charisme ( super , le chef du service qui a 30 ans à peine , c'est sûr que par rapport à un grisom , ça a un peu du mal à passer ... ) . enfin bon , tout ça pour dire qu'il vaut mieux continuer à faire ce qu'on sait faire , à savoir des séries à la française , du style `` merci , les enfants vont bien '' que d'essayer de tout piquer aux américains ...
1575	655	15	0	la ville est magnifique alors pourquoi on ne la voit pas , il n'y a pas que le palais quand même ! les acteurs ne joue pas mal mais les dialogues et les explications sont laconiques , les images trés rapides des découvertes prophétiques ne laisse rien voir et lorsqu'on est fan de ce genre de chose on manque de données pour imaginer la suite . de jolies images quand même , mais qu'on nous laisse le temps de les appréciers .
1576	11	118	0	je trouves que cette série pourrait etre vu au cathé , les enfants ne doivent pas sortir ni avoir de copine ils doivent toujours dirent la vérité etre parfait , et voir l vie en rose comme si elle l'etait , les ados n'on aucunes libertées et les parents vont fouiné dans leurs affaires . et le pere a toujours raison , c'est le chef de la famille et on le met au desus de la mere comme si c'etait le roi . nan mais où on ais ? c'est quoi ces manieres de voirent les choses , réglont les probleme comme il doivent etre réglé c'est a dire normalement . je suis décu de voir que tout le monde appréci
1577	44	81	0	je ne vois pas trop l'intéret d'avoir créé une série en plus de celle de buffy qui déjà à l'époque au moment de la sortie d'angel commençait à s'épuiser . j'ai déjà regardé des épisodes d'angel et je n'ai vraiment pas accroché : il n'y a que du déjà vu sur buffy !
1578	650	337	1	une bonne série , un scénar bien écrit , un format tès intéressant , une intrigue allèchante , des personages bien en place , du suspense , une histoire de love , tout y est ... bravo car ce n'était pas gagné ( en ce qui me concerne en tout cas ) 17/20
1579	590	81	0	un scénario jamais très intelligent , et des absurdités scientifiques à n'en plus finir .
1580	214	971	0	une `` série phénomène '' , c'est ce que j'ai entendu , et pourtant ce qui fait sa force est sa plus grande faiblesse : une série profondément humaine . elle montre les bassesses , mesquineries , doutes , problèmes et comportements qui existent en tout un chacun ( chacune ) . mais cela fait aussi de cette série une série molle , conventionnelle , prévisible . qui n'apporte ni rire ni sourire et à peine quelques émotions . heureusement teri hatcher et eva longoria jouent bien et sauvent cette série banale qui ne renouvelle pas le genre . au moins la 1ère saison de lost était `` surprenante '' , mais là il n'y a rien à faire même en étant ouvert , ça ne passe pas et je n'accroche pas du tout ! ! mais quel mystère cette série ! tant appréciée , je me demande encore pourquoi . qu'a-t'elle de si exceptionnel ?
1581	182	12	0	quand on est gosse on apprécie , mais quand on est adulte ça ne fait plus rire et ce qu'on retient c'est juste les belles formes de vanessa angel .
1582	10	65	1	cette série est géniale ! tout est bien : les personnages , l'histoire , les décors . du paranormal mélangé au quotidien , améne une ambiance étrange . captivant !
1583	478	5	1	cette série est super bien , elle est drôle , émouvante , et des fois elle nous fait réfléchir sur certains trucs ... et peut-être sur tout .
1584	335	46	1	une bonne série , dans le style des simpsons mais un ton en dessous car certain épisodes sont nettement moin drole . néanmoin sa reste une bonne série .
1585	327	573	0	quelle daube cette série ! ! ! ! avec cette moralité à l'américaine . vive stargate
1586	438	123	1	kaamelott est une de mes séries préférées , grâce à ses nombreux comédiens tous particulièrement excellents et qui interprètent magistralement des personnages tous à mourir de rire . entre les déboires de guenièvre , les bêtises hilarantes de perceval et karadoc , merlin qui ne sait rien faire et l'humour cynique totalement irrésistible d'arthur , on ne sait pas où donner de la tête ! des répliques pour la plupart cultissimes , de belles images associées à de beaux décors , une bande-son parfaite . et puis le concept est très original , remanier de cette façon la légendaire quête du graal et les chevaliers de la table ronde ... l'excellent alexandre astier y a pensé , a osé ... et l'a fait pour notre plus grand plaisir !
1587	304	16	1	je suis une fan incontestée des feux de l'amour . même si parfois certains épisodes paraissent ne plus finir car ils manquent d'intérêt , la série ne manque pas de nous surprendre en nous révélant de nouvelles intrigues . pour ceux qui ne connaissent pas cette série , il n'est pas trop tard ...
1588	327	537	0	on remplace les acteurs par chabat et sa bande , sans toucher au texte ou autre , et on obtient un melange tout a fait comique . grotesque .
1589	498	6	0	c'est ça , la nouvelle télé française ? du sadisme à gogo . des fantasmes chic et choc à deux balles . ca n'a même pas l'intelligence de `` saw '' . a quand un snuff movie sur canal + ? au point où nous en sommes . tout le reste a déjà été fait . quand le snuff movie débarquera sur nos écrans , on aura atteint le fond et on pourra peut-être passer à autre chose : du sens , de l'humanité , de l'humour et une écriture de qualité . vivement la prochaine nouvelle télé française .
1590	346	20	1	une série familiale très bonne . le scénario de base est solide et les dialogues font mouche . performance incroyable de tous les acteurs !
1591	494	54	1	j'ai adoré cette série , je trouve qu'elle reflète très bien ce que les homosexuels peuvent endurer dans notre société d'aujourd'hui . ils peuvent avoir du mal à se faire respecter , et à se faire une `` bonne '' place dans notre monde .
1592	504	3	1	une suite très bien réussie et qui est mieux que la première histoire en 2004. dans cette nouvelle saga , l'histoire est beaucoup plus corsée et il y a l'apparition de nouveaux personnages toujours aussi énigmatiques . a voir .
1593	114	9	0	ça ne mérite même pas une étoile . je suis étonnée qu'une chaine comme m6 cautionne ce genre de mini-programme dénué d'intérêt . c'est censé faire rire ? j'ai été particulièrement choquée par l'épisode d'hier soir le 9 juillet . ils avaient mis une sorte de culotte rembourée ... trop débile . alors ça n'arrêtait pas de se toucher les parties intimes ! surtout elle ! ! ! où est-ce qu'on doit rire là ? il faut absolument que m6 retire cette débilité de sa grille de programmes ! même les acteurs sont nuls ! en plus , le concept de parodier le télé-achat , je ne trouve pas ça terrible . déjà que le télé-achat c'est pas terrible ... mais bon . pourquoi ne pas remettre des rediffs de kamelott ? ce sera moins pire . beaucoup moins pire ...
1594	372	662	0	je viens de voir la fin de la première saison , et c'est extrèmenet décevant . en effet , j'ai vraiment accroché sur cette série même si le thème n'a vraiment rien d'original . au demeurant , il est dommage que la serie n'évite pas l'écueil de faire la moral au monde entier sur les valeurs américaines qu'on doit tous adorées . bref , au début j'étais dedans , vraiment . mais plus le temps avance , plus il commence a y avoir des incohérences , des longueures , des inepties . le scénario s'enlise , le rythme se casse , et pour faire passer ce manque inaperçu , les scénariste multiplie les effets de surprises . ça va un temps , mais au bout d'un moment , on finit par s'ennuyer . le japonnais-bisounour est bien sympa au début , mais très vite on a envie de le baffer tellement il est niais . peter est bien gentil mais avec les pouvoirs qu'il a , il pourrait avoir un rôle bien plus important . et c'est insupportable de le voir , incapable de passer à la vitesse supérieure . en fait , ce sont des gars ordinaires avec des pouvoirs mais pas des heros . ils ne savent absolument pas s'en servir à profit . pour la psychologie des personnage , on repassera . vu la faiblesse du scénario avec des rebondissements incrédibles , on n'a pas le temps pour s'arrêter sur leurs inconscients ... bien dommage . finalement , le seul super heros c'est sylar , il maitrise ces pouvoirs et sait s'en servir . c'est aussi , à mon sens , le seul comédien qui incarne vraiment le rôle , parce qu'il fait vraiment peur , et on y croit . alors que les autres ... on attend un contrepouvoir , qui n'arrive finalement pas . la fin est vraiment à réécrire , on y comprend rien du tout . ça nb'a ni queue , ni tête . rien ne se tient . il ya avait mille façon de finir mieux que ça . je suspecte les scénaristes d'avoir d'avantage privilégier l'annonce de la saison 2 au détriment évident d'une vraie belle fin de la saison 1. bref un grand dommage .
1595	494	117	0	sûrement la série la plus racoleuse que j´ai jamais vu . les femmes seront comblées par un sentiment que l´on ne s´occupe que de problèmes strictement féminins , ce qui flattera leur égo , et les hommes ravis de voir un fantasme porté à l´écran autrement que par le cinéma porno . succès de masse garanti , et vive les séries avec les pures applications du marketing . j´aimerais voir l´équivalent avec que des hommes pour pouvoir vérifier si ce n´est que pour le scénario et l´intrigues que les gens aiment cette série , ou pour autre chose . j´avoues tout de même que la réalisation et le jeu des actrices sont corrects sans être exceptionnellement bon . bien entendu , le scénario reste hyper conventionnel par rapport à d´autres séries américaines de moeurs . bref , à regarder pour la beauté des femmes plus que pour apprendre quelque chose .
1596	5	30	1	simplement la meilleure série au monde ... les acteurs sont exelent , les personnages très attachants . le scénario prend le téléspectateur aux trippes et ont devient vite accro ! les plans des caméras sont également très bien pensés et diffèrent d'autres séries . si je devais absolument émettre une critique , je dirais que le scénario est parfois un peu répétitif et que ce sont tout le temps les arabes , les chinois ou les russes les méchants terroristes ... même si , grace à tout les points cités plus haut , cela n'est pas très génant .
1597	420	35	0	voilà ce qu'on appelle une belle débandade . malgré un concept plutôt osé et un parti-pris alléchant ( le héros est un scientifique moderne qui combat sa propre maladie dès le début de la série ) , cette petite série britannique se transforme vite en un enchaînement de situations absolument ridicules , désamorcées par des complots pourris , des résolutions d'intrigues bâclés , des situations déjà vus et revus en 10 fois mieux ( le couple du héros bat de l'aile ) et un méchant absolument pas charismatique . non seulement james nesbitt ( que j'adore dans `` bloody sunday '' ) est excécrable dans son personnage de petit héros gringalet , mais sa transformation en `` hyde '' est des plus ridicules : il change de coiffure , de démarche et de voix ... rien que l'introduction de `` la ligue des gentlemen extraordinaires '' m'a plus convaincu , hyde n'étant absolument pas traiter comme un monstre mais comme un schyzophrène . c'est bien gentil mais c'est tellement mal fait ( réalisation de téléfilm ) que l'on se lasse vite durant ces 6 épisodes sans ampleur . no comment sur le dernier épisode et ses dernières secondes à hurler de rire .
1598	301	17	0	désespérant ! 3 étoiles pour cette série où les acteurs sont mauvais , l'image paraît être filmée avec un caméscope bas de gamme , où les histoires sont tirées par les cheveux et où il n'y a aucun suspense !
1599	5	274	1	24 est vraiment une série sublimissime , la meilleure que je n'ai jamais vu ! et non je n'exagère absolument pas ! je suis une véritable accro ! ! je l'ai découverte lorsque tf1 a diffusé la saison 2 , j'ai tout de suite accroché et j'ai couru dans le magasin le plus proche acheté le dvd de la saison 1 ... dès qu'on commence à regarder le premier épisode , on est cuit , on est dans l'obligation de regarder les 23 suivants ! il y a tellement de suspense , de rebondissements , de bonnes intrigues , de fabuleux acteurs et un réalisme époustouflant ... qu'il devient quasi-impossible de stopper la lecture des épisodes , on les enchaîne donc les uns après les autres , sans presque aucune interruption ! lorsque je regarde 24 , on pourrait littéralement dire que je suis dans un autre monde ... mon entourage s'inquiète parfois de m'entendre commenter , crier , insulter , pleurer , sauter dans tous les sens ... mais je ne peux m'en empêcher tellement je suis à fond dedans ! en bref je conseille cette série fabuleuse à tous , je vous assure vous ne le regretterez absolument pas ! alors foncez acheter les coffrets dvd et entrez dans le monde de jack bauer ...
1600	105	6	0	déception ! cette série n'a pas de vrai scénario et fait vraiment trop penser à angel avec les enquêtes sur-naturel de seconde zone ... vraiment aucun suspens , aucun sérieux , les acteurs semblent ailleurs avec leurs dialogues mollassons ... pire , pas assez d'humour comme dans angel , histoire de faire passer cette pilule trop amer ! si vous n'avez vraiment rien d'autre à regarder ... pourquoi pas ? mais si non , oubliez !
1601	559	202	1	découverte de la série , par hasard , suite à la déception que m'avait laissé lost , finissant abruptement , en plein suspens ! mais aucun regret : humour , esprit d'équipe , sens aigu du détail , persévérance , des membres qui se complètent , j'ai gagné au change ! regardez-la , vous ne pourrez bientôt plus vous en passer !
1602	172	5	1	clair de lune est , sans doute , la série est la plus créative des années 80 , utilisant sans cesse de nouveaux tours afin de surprendre et même d'émouvoir le télespectateur . que dire du casting ! ? exceptionnel ! ! ! on retrouve la magnifique et envoutante cybill shepherd , qui éblouit a elle seule cette série , éclipsant au passage le fade remington steele . a ses côtés , on retrouve le jeune et débutant bruce willis , absolument divin , tous deux forment un couple choc et chic du meilleur gout , a voir absolument ! ! !
1603	348	55	0	après 2 épisodes la série se révèle une vraie déception , les personnages sont stéréotypés et les situations du déjà vu . cette série n'apporte aucune nouveauté ni dans le ton ni dans la mise en forme par rapport à ce qui à pu être produit ces dernières années .
1604	216	22	1	tout à fait kikine lafleur , il y a aussi quelques garçons qui regardent le destin de lisa .
1605	122	322	0	une série bien nievre pour adolescentes . aucun interet .
1606	216	283	0	alors que je pensait avoir vu les pires conneries à la tv avec les séries américaines stupides ( amour gloire et débilité par ex ) et les ( beaucoup trop ) nombreuses émissions de tv réalité qui abrutissent les télé-spectateurs , je pensait que l'on avait touché le fond et c'est alors que débarque cette série dont le titre et le générique sont si superficiels et si représentatifs du gigantesque néant qui compose la totalité de la série que sa me donne des pulsions suicidaires . je me demande aujourd'hui comment on accepte encore de diffuser de pareils épiphénomènes dans nos sociétés `` modernes '' et comment de pareilles énormités ne sont pas interdites par la convention de genève pour cause `` d'ecxès d'inutilité et de stupidité condencé et alienation du capital intellectuel des populations '' . comment l'être qui a inventé l'outil , l'écriture , l'agriculture , la roue , la machine à vapeur , l'éléctricité , la voiture , l'avion , le voyage dans l'espace , l'informatique , ... peut il inventer , diffuser et regarder une chose pareille ? alors je sais sa ressemble assez à une digression mais en fait sa me ramène à mon point de départ : cette série est-elle merdique ? oui ! ! ! !
1607	431	2	1	très bonne série , avec de bons personnages , une bonne histoire sur toute la saison qui maintient tout le temps le suspense .
1608	366	3	1	j'aime cette série pleine de suspense et d'angoisse ! malheureusement il n'y a pas eu assez d'épisodes ...
1609	506	325	0	franchement , la seule fois où j'ai vu cette série , je l'ai plus jamais regardée car je m'étais tellement ennuyé que à la pub j'ai zappé , même pas j'ai vu la fin d'un épisode . je préfère en tout cas largement regarder la nounou d'enfer ou autre chose , mais l'humour se noie vachement profond .
1610	122	292	1	série culte , maîtresse de notre fameuse `` trilogie du samedi '' : ) un souffle qui est toutefois retombé à la saison 4..
1611	222	37	1	cette série est vraiment trop forte . on est vraiment fasciné par le personnage principal . après toutes ces séries policières , on a enfin l'occasion de voir ce qui peut se passer de l'autre côté de la barrière . les monologues fréquents de dexter nous permettent de cerner totalement ce qui peut se passer dans la tête d'un tueur en série avant , pendant et après sa traque . on en arrive même à avoir de la compassion ...
1612	342	41	1	cette série est vraiment drôle . la vie d'un jeune couple est très bien retransmise . la belle-mère , les courses , les amis , le bureau , tout ce qui fait la vie d'un jeune couple . les deux acteurs sont crédibles et très drôles . a voir !
1613	644	16	0	non , non , et non , je ne veux pas que mon argent serve à faire de telles séries ! c'est nous , citoyens , qui payons les salaires de ces mauvais réalisateurs , de ces mauvais acteurs ! stop au gaspillage , si c'est pour produire des séries comme ça , mieux vaut acheter allemand , espagnole ou bien américains , comme on a toujours fait ! ou peut être tenter une série de science fiction . mais je le répète , arretez les séries clichés , pour `` vieux '' ( ce n'est pas une insulte ) comme celle ci !
1614	37	17	1	j'adore ! entre ally la deseperée , ling la cynique et mechante , nelle le glacon , fish le sexuel et le bissnessman , john le `` malade '' ^^ , helen la piplette et la sexuelle ... tant de personnages differents et attachants ! cette serie est excellente !
1615	185	55	0	c'est quand même super mauvais ... il n'y a absolument aucune histoire . et puis , bon , le jeu est pas très convaincant non plus , sans être toutefois nullissime ...
1616	297	112	0	concept intéressant et original d'où une première et deuxième saison passionnantes . le problème c'est que la suite se ressemble et du coup , on s'en lasse , on en devient écoeuré , jusqu'à ne plus regarder ...
1617	577	324	0	une série douteuse , perverse , tordue , malsaine , vulgaire , trash , sans profondeur ... ce qui aurait pu être une réflexion intelligente sur la chirurgie esthétique et la course à la perfection physique n'est qu'un ramassis de scènes pseudo-politiquement incorrectes allant toujours plus loin et plus fort dans la provocation gratuite . dès qu'on a compris ce fonctionnement , on a tout compris , parce qu'il est répétitif . de plus les personnages sont détestables , stéréotypés ( les deux chirurgiens en tête ) et il ne leur arrive que des histoires tirées par les cheveux , absolument pas crédibles ( même s'agissant d'une fiction ! ) , ayant évidemment à voir avec le sexe , l'inceste , la violence ... bref , une série agressive , et pour rien .
1618	613	2	1	j'adore cette série , elle est excellente , drôle et originale ou une famille complètement disjonctée se remémore de bons flash back .
1619	216	175	0	une série avec bon nombre de personnage-cliché ( la fille moche , la top modèle cruelle , l'amour impossible ) , cette série n'est pas bien innovant . mais parlons de lisa , elle se parle à elle-même , se pose bon nombre de question et de réflexion idiote , cela en devient lassant . l'intrigue depuis le premier épisode se passe en lisa et son patron ( devenu associé entre-temps ) , cela devient répétitif . cette série manque d'énergie . au fond il n'y que le génétique qui me pousse a regarder cette série , à croire qu'il a des effets envoûtant !
1620	327	531	0	méli-mélo amoureux ... c'est saoulant à force ... a noter quand quand même des acteurs plutôt bons
1621	633	225	0	je ne comprend pas comment on peut penser que le jeu des acteurs est bon ? ceux-ci récitent leur script avec des blancs de temps en temps . c'est filmé n'importe comment , on sent très souvent le manque d'inspiration visuelle du réalisateur . le scénario est bancal , les dialogues sont risibles , on s'ennuie , il n'y a absolumment rien . 1 étoile pour les producteurs qui ont réussi à duper des milliers de français , d'ailleurs je vois quelques fanatiques qui ont mis avec plusieurs pseudos ( je le vois car il n'y a qu'une critique à ces pseudo ) 4 étoiles à cette série peu recommandable .
1622	420	37	0	casting déplorable avec un jeckyll risible . l'action se traine . flash back chiantisimes . rebondissements ridicules et attendus . je n'ai pas reconnu le charme habituel des série anglaise de la bbc . à oublier .
1623	214	776	1	cette série est tout à fait différente des autres je trouve . il y a une réelle intrigue , tout est hors du commun , du générique aux personnages en passant par l'intrigue . dans cette période où les séries choisissent la facilité et parlent de sexe avec humour gras pour réussir ... je trouve cette série ambitieuse et originale ! elle détient la recette du succès !
1624	564	25	1	camelot a fermé ses portes hier soir et c'est avec un pincement au coeur que j'ai regardé ce dernier episode . j'ai vecu six années d'emotion , de rires , de joie et de larmes ... mais toute bonne chose a une fin . merci a vous , bosco tu vas me manquer !
